time,H986,H1222,H1827,H3434
591705001.0000,26.22843822,25.37416448,24.97284037,25.04136687
593019901.0000,26.22843808,25.37416434,24.97284022,25.04136672
594334801.0000,26.22843798,25.37416423,24.97284011,25.04136660
595649701.0000,26.22843785,25.37416409,24.97283996,25.04136645
596964601.0000,26.22843774,25.37416398,24.97283985,25.04136634
598279501.0000,26.22843761,25.37416383,24.97283970,25.04136619
599594401.0000,26.22843751,25.37416372,24.97283959,25.04136608
600909301.0000,26.22843737,25.37416358,24.97283944,25.04136593
602224201.0000,26.22843727,25.37416347,24.97283933,25.04136582
603539101.0000,26.22843714,25.37416333,24.97283918,25.04136567
604854001.0000,26.22843704,25.37416323,24.97283907,25.04136556
606168901.0000,26.22843691,25.37416309,24.97283893,25.04136541
607483801.0000,26.22843680,25.37416298,24.97283881,25.04136530
608798701.0000,26.22843667,25.37416284,24.97283867,25.04136516
610113601.0000,26.22843657,25.37416273,24.97283856,25.04136504
611428501.0000,26.22843644,25.37416259,24.97283842,25.04136490
612743401.0000,26.22843634,25.37416249,24.97283831,25.04136479
614058301.0000,26.22843621,25.37416235,24.97283816,25.04136464
615373201.0000,26.22843611,25.37416224,24.97283805,25.04136453
616688101.0000,26.22843598,25.37416211,24.97283791,25.04136439
618003001.0000,26.22843589,25.37416200,24.97283780,25.04136428
619317901.0000,26.22843576,25.37416186,24.97283766,25.04136414
620632801.0000,26.22843566,25.37416176,24.97283755,25.04136403
621947701.0000,26.22843553,25.37416162,24.97283741,25.04136389
623262601.0000,26.22843543,25.37416152,24.97283730,25.04136378
624577501.0000,26.22843531,25.37416138,24.97283716,25.04136364
625892401.0000,26.22843521,25.37416128,24.97283706,25.04136353
627207301.0000,26.22843508,25.37416115,24.97283692,25.04136339
628522201.0000,26.22843498,25.37416104,24.97283681,25.04136328
629837101.0000,26.22843486,25.37416091,24.97283667,25.04136314
631152001.0000,26.22843476,25.37416081,24.97283657,25.04136304
632466901.0000,26.22843464,25.37416067,24.97283643,25.04136290
633781801.0000,26.22843454,25.37416057,24.97283632,25.04136279
635096701.0000,26.22843442,25.37416044,24.97283618,25.04136265
636411601.0000,26.22843432,25.37416034,24.97283608,25.04136255
637726501.0000,26.22843420,25.37416021,24.97283594,25.04136241
639041401.0000,26.22843410,25.37416010,24.97283584,25.04136230
640356301.0000,26.22843398,25.37415997,24.97283570,25.04136217
641671201.0000,26.22843388,25.37415987,24.97283560,25.04136206
642986101.0000,26.22843376,25.37415974,24.97283546,25.04136193
644301001.0000,26.22843367,25.37415964,24.97283536,25.04136182
645615901.0000,26.22843355,25.37415951,24.97283523,25.04136169
646930801.0000,26.22843345,25.37415941,24.97283512,25.04136158
648245701.0000,26.22843333,25.37415928,24.97283499,25.04136145
649560601.0000,26.22843324,25.37415919,24.97283489,25.04136135
650875501.0000,26.22843312,25.37415906,24.97283475,25.04136121
652190401.0000,26.22843302,25.37415896,24.97283465,25.04136111
653505301.0000,26.22843290,25.37415883,24.97283452,25.04136098
654820201.0000,26.22843281,25.37415873,24.97283442,25.04136087
656135101.0000,26.22843269,25.37415860,24.97283429,25.04136074
657450001.0000,26.22843260,25.37415851,24.97283418,25.04136064
658764901.0000,26.22843248,25.37415838,24.97283405,25.04136051
660079801.0000,26.22843239,25.37415828,24.97283395,25.04136041
661394701.0000,26.22843227,25.37415816,24.97283382,25.04136027
662709601.0000,26.22843218,25.37415806,24.97283372,25.04136017
664024501.0000,26.22843206,25.37415794,24.97283359,25.04136004
665339401.0000,26.22843197,25.37415784,24.97283349,25.04135994
666654301.0000,26.22843186,25.37415772,24.97283336,25.04135981
667969201.0000,26.22843177,25.37415762,24.97283327,25.04135971
669284101.0000,26.22843165,25.37415750,24.97283314,25.04135958
670599001.0000,26.22843156,25.37415740,24.97283304,25.04135949
671913901.0000,26.22843145,25.37415728,24.97283291,25.04135936
673228801.0000,26.22843136,25.37415718,24.97283281,25.04135926
674543701.0000,26.22843124,25.37415706,24.97283269,25.04135913
675858601.0000,26.22843115,25.37415697,24.97283259,25.04135903
677173501.0000,26.22843104,25.37415684,24.97283246,25.04135891
678488401.0000,26.22843095,25.37415675,24.97283237,25.04135881
679803301.0000,26.22843084,25.37415663,24.97283224,25.04135868
681118201.0000,26.22843075,25.37415654,24.97283214,25.04135858
682433101.0000,26.22843064,25.37415642,24.97283202,25.04135846
683748001.0000,26.22843055,25.37415632,24.97283192,25.04135836
685062901.0000,26.22843044,25.37415620,24.97283180,25.04135824
686377801.0000,26.22843035,25.37415611,24.97283170,25.04135814
687692701.0000,26.22843024,25.37415599,24.97283158,25.04135802
689007601.0000,26.22843015,25.37415590,24.97283148,25.04135792
690322501.0000,26.22843004,25.37415578,24.97283136,25.04135780
691637401.0000,26.22842995,25.37415569,24.97283127,25.04135770
692952301.0000,26.22842984,25.37415557,24.97283114,25.04135758
694267201.0000,26.22842976,25.37415548,24.97283105,25.04135748
695582101.0000,26.22842965,25.37415536,24.97283093,25.04135736
696897001.0000,26.22842956,25.37415527,24.97283083,25.04135727
698211901.0000,26.22842945,25.37415516,24.97283071,25.04135715
699526801.0000,26.22842937,25.37415507,24.97283062,25.04135705
700841701.0000,26.22842926,25.37415495,24.97283050,25.04135693
702156601.0000,26.22842917,25.37415486,24.97283041,25.04135684
703471501.0000,26.22842907,25.37415474,24.97283029,25.04135672
704786401.0000,26.22842898,25.37415466,24.97283020,25.04135662
706101301.0000,26.22842887,25.37415454,24.97283008,25.04135650
707416201.0000,26.22842879,25.37415445,24.97282998,25.04135641
708731101.0000,26.22842868,25.37415434,24.97282987,25.04135629
710046001.0000,26.22842860,25.37415425,24.97282977,25.04135620
711360901.0000,26.22842849,25.37415414,24.97282966,25.04135608
712675801.0000,26.22842841,25.37415405,24.97282957,25.04135599
713990701.0000,26.22842830,25.37415393,24.97282945,25.04135587
715305601.0000,26.22842822,25.37415385,24.97282936,25.04135578
716620501.0000,26.22842812,25.37415373,24.97282924,25.04135566
717935401.0000,26.22842804,25.37415365,24.97282915,25.04135557
719250301.0000,26.22842793,25.37415354,24.97282904,25.04135546
720565201.0000,26.22842785,25.37415345,24.97282895,25.04135537
721880101.0000,26.22842774,25.37415334,24.97282883,25.04135525
723195001.0000,26.22842766,25.37415325,24.97282874,25.04135516
724509901.0000,26.22842756,25.37415314,24.97282863,25.04135505
725824801.0000,26.22842748,25.37415306,24.97282854,25.04135496
727139701.0000,26.22842738,25.37415295,24.97282842,25.04135484
728454601.0000,26.22842730,25.37415286,24.97282834,25.04135475
729769501.0000,26.22842719,25.37415275,24.97282822,25.04135464
731084401.0000,26.22842711,25.37415267,24.97282814,25.04135455
732399301.0000,26.22842701,25.37415256,24.97282802,25.04135444
733714201.0000,26.22842693,25.37415247,24.97282794,25.04135435
735029101.0000,26.22842683,25.37415237,24.97282782,25.04135424
736344001.0000,26.22842675,25.37415228,24.97282774,25.04135415
737658901.0000,26.22842665,25.37415217,24.97282762,25.04135404
738973801.0000,26.22842657,25.37415209,24.97282754,25.04135395
740288701.0000,26.22842647,25.37415198,24.97282743,25.04135384
741603601.0000,26.22842639,25.37415190,24.97282734,25.04135375
742918501.0000,26.22842629,25.37415179,24.97282723,25.04135364
744233401.0000,26.22842622,25.37415171,24.97282715,25.04135355
745548301.0000,26.22842612,25.37415160,24.97282704,25.04135344
746863201.0000,26.22842604,25.37415152,24.97282695,25.04135336
748178101.0000,26.22842594,25.37415142,24.97282684,25.04135325
749493001.0000,26.22842586,25.37415134,24.97282676,25.04135316
750807901.0000,26.22842577,25.37415123,24.97282665,25.04135305
752122801.0000,26.22842569,25.37415115,24.97282656,25.04135297
753437701.0000,26.22842559,25.37415105,24.97282646,25.04135286
754752601.0000,26.22842552,25.37415096,24.97282637,25.04135278
756067501.0000,26.22842542,25.37415086,24.97282626,25.04135267
757382401.0000,26.22842534,25.37415078,24.97282618,25.04135258
758697301.0000,26.22842525,25.37415068,24.97282607,25.04135248
760012201.0000,26.22842517,25.37415060,24.97282599,25.04135239
761327101.0000,26.22842507,25.37415049,24.97282588,25.04135229
762642001.0000,26.22842500,25.37415042,24.97282580,25.04135220
763956901.0000,26.22842490,25.37415031,24.97282570,25.04135210
765271801.0000,26.22842483,25.37415023,24.97282561,25.04135201
766586701.0000,26.22842473,25.37415013,24.97282551,25.04135191
767901601.0000,26.22842466,25.37415005,24.97282543,25.04135183
769216501.0000,26.22842456,25.37414995,24.97282532,25.04135172
770531401.0000,26.22842449,25.37414987,24.97282524,25.04135164
771846301.0000,26.22842440,25.37414977,24.97282514,25.04135153
773161201.0000,26.22842432,25.37414970,24.97282506,25.04135145
774476101.0000,26.22842423,25.37414960,24.97282495,25.04135135
775791001.0000,26.22842416,25.37414952,24.97282487,25.04135127
777105901.0000,26.22842406,25.37414942,24.97282477,25.04135116
778420801.0000,26.22842399,25.37414934,24.97282469,25.04135108
779735701.0000,26.22842390,25.37414924,24.97282459,25.04135098
781050601.0000,26.22842383,25.37414917,24.97282451,25.04135090
782365501.0000,26.22842373,25.37414907,24.97282441,25.04135080
783680401.0000,26.22842366,25.37414899,24.97282433,25.04135072
784995301.0000,26.22842357,25.37414889,24.97282423,25.04135062
786310201.0000,26.22842350,25.37414882,24.97282415,25.04135054
787625101.0000,26.22842341,25.37414872,24.97282405,25.04135044
788940001.0000,26.22842334,25.37414864,24.97282397,25.04135036
790254901.0000,26.22842325,25.37414855,24.97282387,25.04135026
791569801.0000,26.22842318,25.37414847,24.97282379,25.04135018
792884701.0000,26.22842309,25.37414838,24.97282369,25.04135008
794199601.0000,26.22842302,25.37414830,24.97282361,25.04135000
795514501.0000,26.22842293,25.37414821,24.97282351,25.04134990
796829401.0000,26.22842286,25.37414813,24.97282344,25.04134982
798144301.0000,26.22842277,25.37414804,24.97282334,25.04134972
799459201.0000,26.22842270,25.37414796,24.97282326,25.04134965
800774101.0000,26.22842261,25.37414787,24.97282316,25.04134955
802089001.0000,26.22842254,25.37414779,24.97282309,25.04134947
803403901.0000,26.22842245,25.37414770,24.97282299,25.04134937
804718801.0000,26.22842238,25.37414763,24.97282291,25.04134930
806033701.0000,26.22842229,25.37414753,24.97282282,25.04134920
807348601.0000,26.22842223,25.37414746,24.97282274,25.04134912
808663501.0000,26.22842214,25.37414737,24.97282264,25.04134902
809978401.0000,26.22842207,25.37414730,24.97282257,25.04134895
811293301.0000,26.22842198,25.37414720,24.97282247,25.04134885
812608201.0000,26.22842192,25.37414713,24.97282240,25.04134878
813923101.0000,26.22842183,25.37414704,24.97282230,25.04134868
815238001.0000,26.22842176,25.37414697,24.97282223,25.04134861
816552901.0000,26.22842168,25.37414687,24.97282213,25.04134851
817867801.0000,26.22842161,25.37414680,24.97282206,25.04134844
819182701.0000,26.22842152,25.37414671,24.97282197,25.04134834
820497601.0000,26.22842146,25.37414664,24.97282189,25.04134827
821812501.0000,26.22842137,25.37414655,24.97282180,25.04134817
823127401.0000,26.22842131,25.37414648,24.97282173,25.04134810
824442301.0000,26.22842122,25.37414639,24.97282163,25.04134801
825757201.0000,26.22842116,25.37414632,24.97282156,25.04134793
827072101.0000,26.22842107,25.37414623,24.97282147,25.04134784
828387001.0000,26.22842101,25.37414616,24.97282139,25.04134777
829701901.0000,26.22842092,25.37414607,24.97282130,25.04134767
831016801.0000,26.22842086,25.37414600,24.97282123,25.04134760
832331701.0000,26.22842077,25.37414591,24.97282114,25.04134751
833646601.0000,26.22842071,25.37414584,24.97282107,25.04134744
834961501.0000,26.22842063,25.37414576,24.97282097,25.04134734
836276401.0000,26.22842056,25.37414569,24.97282090,25.04134727
837591301.0000,26.22842048,25.37414560,24.97282081,25.04134718
838906201.0000,26.22842041,25.37414553,24.97282074,25.04134711
840221101.0000,26.22842033,25.37414544,24.97282065,25.04134702
841536001.0000,26.22842027,25.37414538,24.97282058,25.04134695
842850901.0000,26.22842019,25.37414529,24.97282049,25.04134686
844165801.0000,26.22842012,25.37414522,24.97282042,25.04134679
845480701.0000,26.22842004,25.37414513,24.97282033,25.04134670
846795601.0000,26.22841998,25.37414507,24.97282026,25.04134663
848110501.0000,26.22841990,25.37414498,24.97282017,25.04134654
849425401.0000,26.22841984,25.37414491,24.97282010,25.04134647
850740301.0000,26.22841976,25.37414483,24.97282001,25.04134638
852055201.0000,26.22841969,25.37414476,24.97281995,25.04134631
853370101.0000,26.22841961,25.37414468,24.97281986,25.04134622
854685001.0000,26.22841955,25.37414461,24.97281979,25.04134615
855999901.0000,26.22841947,25.37414453,24.97281970,25.04134606
857314801.0000,26.22841941,25.37414446,24.97281963,25.04134600
858629701.0000,26.22841933,25.37414438,24.97281955,25.04134591
859944601.0000,26.22841927,25.37414431,24.97281948,25.04134584
861259501.0000,26.22841919,25.37414423,24.97281939,25.04134575
862574401.0000,26.22841913,25.37414416,24.97281933,25.04134568
863889301.0000,26.22841905,25.37414408,24.97281924,25.04134560
865204201.0000,26.22841899,25.37414401,24.97281917,25.04134553
866519101.0000,26.22841891,25.37414393,24.97281909,25.04134544
867834001.0000,26.22841885,25.37414387,24.97281902,25.04134538
869148901.0000,26.22841878,25.37414378,24.97281893,25.04134529
870463801.0000,26.22841872,25.37414372,24.97281887,25.04134522
871778701.0000,26.22841864,25.37414364,24.97281878,25.04134514
873093601.0000,26.22841858,25.37414358,24.97281872,25.04134507
874408501.0000,26.22841850,25.37414349,24.97281863,25.04134499
875723401.0000,26.22841844,25.37414343,24.97281857,25.04134492
877038301.0000,26.22841837,25.37414335,24.97281848,25.04134484
878353201.0000,26.22841831,25.37414329,24.97281842,25.04134477
879668101.0000,26.22841823,25.37414321,24.97281833,25.04134469
880983001.0000,26.22841817,25.37414314,24.97281827,25.04134462
882297901.0000,26.22841810,25.37414306,24.97281819,25.04134454
883612801.0000,26.22841804,25.37414300,24.97281812,25.04134447
884927701.0000,26.22841797,25.37414292,24.97281804,25.04134439
886242601.0000,26.22841791,25.37414286,24.97281797,25.04134433
887557501.0000,26.22841783,25.37414278,24.97281789,25.04134424
888872401.0000,26.22841778,25.37414272,24.97281783,25.04134418
890187301.0000,26.22841770,25.37414264,24.97281775,25.04134410
891502201.0000,26.22841764,25.37414258,24.97281768,25.04134403
892817101.0000,26.22841757,25.37414250,24.97281760,25.04134395
894132001.0000,26.22841751,25.37414244,24.97281754,25.04134389
895446901.0000,26.22841744,25.37414236,24.97281746,25.04134381
896761801.0000,26.22841738,25.37414230,24.97281740,25.04134374
898076701.0000,26.22841731,25.37414222,24.97281731,25.04134366
899391601.0000,26.22841725,25.37414216,24.97281725,25.04134360
900706501.0000,26.22841718,25.37414208,24.97281717,25.04134352
902021401.0000,26.22841712,25.37414202,24.97281711,25.04134346
903336301.0000,26.22841705,25.37414195,24.97281703,25.04134338
904651201.0000,26.22841700,25.37414189,24.97281697,25.04134331
905966101.0000,26.22841692,25.37414181,24.97281689,25.04134323
907281001.0000,26.22841687,25.37414175,24.97281683,25.04134317
908595901.0000,26.22841680,25.37414168,24.97281675,25.04134309
909910801.0000,26.22841674,25.37414162,24.97281669,25.04134303
911225701.0000,26.22841667,25.37414154,24.97281661,25.04134295
912540601.0000,26.22841662,25.37414148,24.97281655,25.04134289
913855501.0000,26.22841655,25.37414141,24.97281647,25.04134281
915170401.0000,26.22841649,25.37414135,24.97281641,25.04134275
916485301.0000,26.22841642,25.37414127,24.97281633,25.04134267
917800201.0000,26.22841637,25.37414122,24.97281627,25.04134261
919115101.0000,26.22841630,25.37414114,24.97281620,25.04134254
920430001.0000,26.22841624,25.37414109,24.97281614,25.04134248
921744901.0000,26.22841617,25.37414101,24.97281606,25.04134240
923059801.0000,26.22841612,25.37414095,24.97281600,25.04134234
924374701.0000,26.22841605,25.37414088,24.97281592,25.04134226
925689601.0000,26.22841600,25.37414082,24.97281586,25.04134220
927004501.0000,26.22841593,25.37414075,24.97281579,25.04134213
928319401.0000,26.22841587,25.37414069,24.97281573,25.04134207
929634301.0000,26.22841581,25.37414062,24.97281565,25.04134199
930949201.0000,26.22841575,25.37414056,24.97281560,25.04134193
932264101.0000,26.22841568,25.37414049,24.97281552,25.04134186
933579001.0000,26.22841563,25.37414044,24.97281546,25.04134180
934893901.0000,26.22841556,25.37414036,24.97281539,25.04134172
936208801.0000,26.22841551,25.37414031,24.97281533,25.04134167
937523701.0000,26.22841545,25.37414024,24.97281526,25.04134159
938838601.0000,26.22841539,25.37414018,24.97281520,25.04134153
940153501.0000,26.22841533,25.37414011,24.97281512,25.04134146
941468401.0000,26.22841527,25.37414005,24.97281507,25.04134140
942783301.0000,26.22841521,25.37413998,24.97281499,25.04134133
944098201.0000,26.22841516,25.37413993,24.97281494,25.04134127
945413101.0000,26.22841509,25.37413986,24.97281486,25.04134120
946728001.0000,26.22841504,25.37413980,24.97281481,25.04134114
